MovieID,Title,Genres,Original Title,Year
2527,Westworld,Action|Sci-Fi|Thriller|Western,,1973
2528,Logan's Run,Action|Adventure|Sci-Fi,,1976
2529,Planet of the Apes,Action|Sci-Fi,,1968
2530,Beneath the Planet of the Apes,Action|Sci-Fi,,1970
2531,Battle for the Planet of the Apes,Action|Sci-Fi,,1973
2532,Conquest of the Planet of the Apes,Action|Sci-Fi,,1972
2533,Escape from the Planet of the Apes,Action|Sci-Fi,,1971
2534,Avalanche,Action,,1978
2535,Earthquake,Action,,1974
2536,The concorde: airport '79,Drama,,1979
2537,Beyond the Poseidon Adventure,Adventure,,1979
2538,Dancemaker,Documentary,,1998
2539,Analyze This,Comedy,,1999
2540,The corruptor,Action|Crime|Drama|Thriller,,1999
2541,Cruel Intentions,Drama,,1999
2542,LockStock & Two Smoking Barrels,Comedy|Crime|Thriller,,1998
2543,Six Ways to Sunday,Comedy,,1997
2544,The school of flesh,Drama,L' École de la chair,1998
2545,Relax... It's Just Sex,Comedy,,1998
2546,The deep end of the ocean,Drama,,1999
2547,Harvest,Drama,,1998
2548,The rage: carrie 2,Horror,,1999
2549,Wing Commander,Action|Sci-Fi,,1999
2550,The haunting,Horror|Thriller,,1963
2551,Dead Ringers,Drama|Thriller,,1988
2552,My Boyfriend's Back,Comedy,,1993
2553,Village of the Damned,Horror|Sci-Fi|Thriller,,1960
2554,Children of the Damned,Horror|Sci-Fi|Thriller,,1963
2555,Baby Geniuses,Comedy,,1999
2556,Telling You,Comedy|Drama|Romance,,1998
2557,I Stand Alone,Drama,Seul contre tous,1998
2558,Forces of Nature,Comedy|Romance,,1999
2559,The king and i,Animation|Children's,,1999
2560,Ravenous,Drama|Horror,,1999
2561,True Crime,Crime|Thriller,,1999
2562,Bandits,Drama,,1997
2563,Beauty,Drama,,1998
2564,The empty mirror,Drama,,1999
2565,The king and i,Musical,,1956
2566,Doug's 1st Movie,Animation|Children's,,1999
2567,EDtv,Comedy,,1999
2568,The mod squad,Action|Crime,,1999
2569,Among Giants,Drama|Romance,,1998
2570,A walk on the moon,Drama|Romance,,1999
2571,The matrix,Action|Sci-Fi|Thriller,,1999
2572,10 Things I Hate About You,Comedy|Romance,,1999
2573,Tango,Drama,,1998
2574,The out-of-towners,Comedy,,1999
2575,The dreamlife of angels,Drama,La Vie rêvée des anges,1998
2576,Loveetc.,Drama,,1996
2577,Metroland,Comedy|Drama,,1997
2578,The sticky fingers of time,Sci-Fi,,1997
2579,Following,Drama,,1998
2580,Go,Crime,,1999
2581,Never Been Kissed,Comedy|Romance,,1999
2582,Twin Dragons,Action|Comedy,Shuang long hui,1992
2583,Cookie's Fortune,Mystery,,1999
2584,Foolish,Comedy,,1999
2585,The lovers of the arctic circle,Drama|Romance,Los Amantes del Círculo Polar,1998
2586,GoodbyeLover,Comedy|Crime|Thriller,,1999
2587,Life,Comedy,,1999
2588,Clubland,Drama,,1998
2589,Friends & Lovers,Comedy|Drama|Romance,,1999
2590,Hideous Kinky,Drama,,1998
2591,Jeanne and the Perfect Guy,Comedy|Romance,Jeanne et le garçon formidable,1998
2592,The joyriders,Drama,,1999
2593,The monster,Comedy,Il Mostro,1994
2594,Open Your Eyes,Drama|Romance|Sci-Fi,Abre los ojos,1997
2595,Photographer,Documentary,Fotoamator,1998
2596,SLC Punk!,Comedy|Drama,,1998
2597,Lost & Found,Comedy|Romance,,1999
2598,Pushing Tin,Comedy,,1999
2599,Election,Comedy,,1999
2600,eXistenZ,Action|Sci-Fi|Thriller,,1999
2601,A little bit of soul,Comedy,,1998
2602,Mighty Peking Man,Adventure|Sci-Fi,Hsing hsing wang,1977
2603,Nô,Drama,,1998
2604,Let it Come Down: The Life of Paul Bowles,Documentary,,1998
2605,Entrapment,Crime|Thriller,,1999
2606,Idle Hands,Comedy|Horror,,1999
2607,Get Real,Drama,,1998
2608,Heaven,Thriller,,1998
2609,The king of masks,Drama,Bian Lian,1996
2610,Three Seasons,Drama,,1999
2611,The winslow boy,Drama,,1998
2612,Mildred Pierce,Drama,,1945
2613,Night of the Comet,Action|Horror|Sci-Fi,,1984
2614,Chopping Mall,Action|Horror|Sci-Fi, Killbots,1986
2615,My Science Project,Adventure|Sci-Fi,,1985
2616,Dick Tracy,Action|Crime,,1990
2617,The mummy,Action|Adventure|Horror|Thriller,,1999
2618,The castle,Comedy,,1997
2619,Mascara,Drama,,1999
2620,This Is My Father,Drama|Romance,,1998
2621,Xiu Xiu: The Sent-Down Girl,Drama|Romance,Tian yu,1998
2622,A midsummer night's dream,Comedy|Fantasy,,1999
2623,Trippin',Comedy,,1999
2624,After Life,Drama,,1998
2625,Black Mask,Action,Hak hap,1996
2626,Edge of Seventeen,Comedy|Drama|Romance,,1998
2627,Endurance,Documentary|Drama,,1998
2628,Star Wars: Episode I - The Phantom Menace,Action|Adventure|Fantasy|Sci-Fi,,1999
2629,The love letter,Comedy|Romance,,1999
2630,Besieged,Drama,L' Assedio,1998
2631,Frogs for Snakes,Comedy|Film-Noir|Thriller,,1998
2632,The saragossa manuscript,Drama,Rekopis znaleziony w Saragossie,1965
2633,The mummy,Horror|Romance,,1932
2634,The mummy,Horror,,1959
2635,The mummy's curse,Horror,,1944
2636,The mummy's ghost,Horror,,1944
2637,The mummy's hand,Horror,,1940
2638,The mummy's tomb,Horror,,1942
2639,Mommie Dearest,Drama,,1981
2640,Superman,Action|Adventure|Sci-Fi,,1978
2641,Superman II,Action|Adventure|Sci-Fi,,1980
2642,Superman III,Action|Adventure|Sci-Fi,,1983
2643,Superman IV: The Quest for Peace,Action|Adventure|Sci-Fi,,1987
2644,Dracula,Horror,,1931
2645,Dracula,Horror,,1958
2646,House of Dracula,Horror,,1945
2647,House of Frankenstein,Horror,,1944
2648,Frankenstein,Horror,,1931
2649,Son of Frankenstein,Horror,,1939
2650,The ghost of frankenstein,Horror,,1942
2651,Frankenstein Meets the Wolf Man,Horror,,1943
2652,The curse of frankenstein,Horror,,1957
2653,Son of Dracula,Horror,,1943
2654,The wolf man,Horror,,1941
2655,Howling II: Your Sister Is a Werewolf,Horror,,1985
2656,Tarantula,Horror|Sci-Fi,,1955
2657,The rocky horror picture show,Comedy|Horror|Musical|Sci-Fi,,1975
2658,The flying saucer,Sci-Fi,,1950
2659,It Came from Hollywood,Comedy|Documentary,,1982
2660,The thing from another world,Sci-Fi,,1951
2661,It Came from Outer Space,Sci-Fi,,1953
2662,The war of the worlds,Action|Sci-Fi|War,,1953
2663,It Came from Beneath the Sea,Sci-Fi,,1955
2664,Invasion of the Body Snatchers,Horror|Sci-Fi,,1956
2665,Earth Vs. the Flying Saucers,Sci-Fi,,1956
2666,It Conquered the World,Sci-Fi,,1956
2667,The mole people,Sci-Fi,,1956
2668,Swamp Thing,Horror|Sci-Fi,,1982
2669,Pork Chop Hill,War,,1959
2670,Run SilentRun Deep,War,,1958
2671,Notting Hill,Comedy|Romance,,1999
2672,The thirteenth floor,Drama|Sci-Fi|Thriller,,1999
2673,Eternity and a Day,Drama,Mia eoniotita ke mia mera,1998
2674,The loss of sexual innocence,Drama,,1999
2675,Twice Upon a Yesterday,Comedy|Drama|Romance,,1998
2676,Instinct,Drama|Thriller,,1999
2677,Buena Vista Social Club,Documentary,,1999
2678,Desert Blue,Drama,,1999
2679,Finding North,Drama|Romance,,1999
2680,Floating,Drama,,1997
2681,Free Enterprise,Comedy|Romance|Sci-Fi,,1998
2682,Limbo,Drama,,1999
2683,Austin Powers: The Spy Who Shagged Me,Comedy,,1999
2684,Taxman,Comedy|Drama,,1999
2685,The red dwarf,Comedy|Drama,Le Nain rouge,1998
2686,The red violin,Drama|Mystery,Le Violon rouge,1998
2687,Tarzan,Animation|Children's,,1999
2688,The general's daughter,Drama|Thriller,,1999
2689,Get Bruce,Documentary,,1999
2690,An ideal husband,Comedy,,1999
2691,The legend of 1900,Drama,Leggenda del pianista sull'oceano,1998
2692,Run Lola Run,Action|Crime|Romance,Lola rennt,1998
2693,Trekkies,Documentary,,1997
2694,Big Daddy,Comedy,,1999
2695,The boys,Drama,,1997
2696,The dinner game,Comedy,Le Dîner de cons,1998
2697,My Son the Fanatic,Comedy|Drama|Romance,,1998
2698,Zone 39,Sci-Fi,,1997
2699,Arachnophobia,Action|Comedy|Sci-Fi|Thriller,,1990
2700,South Park: BiggerLonger and Uncut,Animation|Comedy,,1999
2701,Wild Wild West,Action|Sci-Fi|Western,,1999
2702,Summer of Sam,Drama,,1999
2703,Broken Vessels,Drama,,1998
2704,The lovers on the bridge,Drama|Romance,Les Amants du Pont-Neuf,1991
2705,Late AugustEarly September,Drama,Fin aoûtdébut septembre,1998
2706,American Pie,Comedy,,1999
2707,Arlington Road,Thriller,,1999
2708,An autumn tale,Romance,Conte d'automne,1998
2709,Muppets From Space,Children's|Comedy,,1999
2710,The blair witch project,Horror,,1999
2711,My Life So Far,Drama,,1999
2712,Eyes Wide Shut,Drama,,1999
2713,Lake Placid,Horror|Thriller,,1999
2714,The wood,Drama,,1999
2715,The velocity of gary,Comedy|Romance,,1998
2716,Ghostbusters,Comedy|Horror,,1984
2717,Ghostbusters II,Comedy|Horror,,1989
2718,Drop Dead Gorgeous,Comedy,,1999
2719,The haunting,Horror|Thriller,,1999
2720,Inspector Gadget,Action|Adventure|Children's|Comedy,,1999
2721,Trick,Romance,,1999
2722,Deep Blue Sea,Action|Sci-Fi|Thriller,,1999
2723,Mystery Men,Action|Adventure|Comedy,,1999
2724,Runaway Bride,Comedy|Romance,,1999
2725,Twin Falls Idaho,Drama,,1999
2726,The killing,Crime|Film-Noir,,1956
2727,Killer's Kiss,Film-Noir,,1955
2728,Spartacus,Drama,,1960
2729,Lolita,Drama,,1962
2730,Barry Lyndon,Drama,,1975
2731,The 400 blows,Drama,Les Quatre cents coups,1959
2732,Jules and Jim,Drama,Jules et Jim,1961
2733,Vibes,Adventure|Comedy,,1988
2734,The mosquito coast,Drama,,1986
2735,The golden child,Action|Adventure|Comedy,,1986
2736,Brighton Beach Memoirs,Comedy,,1986
2737,Assassination,Action,,1987
2738,Crimes of the Heart,Comedy|Drama,,1986
2739,The color purple,Drama,,1985
2740,The kindred,Horror,,1986
2741,No Mercy,Action|Thriller,,1986
2742,Ménage,Comedy|Drama,Tenue de soirée,1986
2743,Native Son,Drama,,1986
2744,Otello,Drama,,1986
2745,The mission,Drama,,1986
2746,Little Shop of Horrors,Comedy|Horror|Musical,,1986
2747,The little shop of horrors,Comedy|Horror,,1960
2748,Allan Quartermain and the Lost City of Gold,Action|Adventure,,1987
2749,The morning after,Drama|Mystery,,1986
2750,Radio Days,Comedy|Drama,,1987
2751,From the Hip,Comedy,,1987
2752,Outrageous Fortune,Comedy|Mystery,,1987
2753,The bedroom window,Thriller,,1987
2754,Deadtime Stories,Horror,,1987
2755,Light of Day,Drama,,1987
2756,Wanted: Dead or Alive,Action,,1987
2757,Frances,Drama,,1982
2758,Plenty,Drama,,1985
2759,Dick,Comedy,,1999
2760,The gambler,Drama,A Játékos,1997
2761,The iron giant,Animation|Children's,,1999
2762,The sixth sense,Thriller,,1999
2763,The thomas crown affair,Action|Thriller,,1999
2764,The thomas crown affair,Crime|Drama|Thriller,,1968
2765,The acid house,Comedy|Drama,,1998
2766,The adventures of sebastian cole,Comedy|Drama,,1998
2767,Illuminata,Comedy,,1998
2768,Stiff Upper Lips,Comedy,,1998
2769,The yards,Crime|Mystery,,1999
2770,Bowfinger,Comedy,,1999
2771,Brokedown Palace,Drama,,1999
2772,Detroit Rock City,Comedy,,1999
2773,Alice and Martin,Drama,Alice et Martin,1998
2774,Better Than Chocolate,Comedy|Romance,,1999
2775,Head On,Drama,,1998
2776,Marcello Mastroianni: I Remember YesI Remember,Documentary,,1997
2777,Cobra,Drama,,1925
2778,Never Talk to Strangers,Thriller,,1995
2779,Heaven Can Wait,Comedy,,1978
2780,The raven,Comedy|Horror,,1963
2781,The tingler,Horror,,1959
2782,Pit and the Pendulum,Horror,,1961
2783,The tomb of ligeia,Horror,,1965
2784,The masque of the red death,Horror,,1964
2785,Tales of Terror,Horror,,1962
2786,Haunted Honeymoon,Comedy,,1986
2787,Cat's Eye,Horror,,1985
2788,And Now for Something Completely Different,Comedy,,1971
2789,Damien: Omen II,Horror,,1978
2790,The final conflict,Horror, Omen III: The Final Conflict,1981
2791,Airplane!,Comedy,,1980
2792,Airplane II: The Sequel,Comedy,,1982
2793,An american werewolf in paris,Comedy|Horror,,1997
2794,European Vacation,Comedy,,1985
2795,Vacation,Comedy,,1983
2796,Funny Farm,Comedy,,1988
2797,Big,Comedy|Fantasy,,1988
2798,Problem Child,Comedy,,1990
2799,Problem Child 2,Comedy,,1991
2800,Little Nemo: Adventures in Slumberland,Animation|Children's,,1992
2801,Oscar and Lucinda,Drama|Romance, Oscar & Lucinda,1997
2802,Tequila Sunrise,Action|Romance|Thriller,,1988
2803,The pelican brief,Thriller,,1993
2804,A christmas story,Comedy|Drama,,1983
2805,Mickey Blue Eyes,Comedy|Romance,,1999
2806,Teaching Mrs. Tingle,Comedy|Thriller,,1999
2807,Universal Soldier: The Return,Action|Sci-Fi,,1999
2808,Universal Soldier,Action|Sci-Fi,,1992
2809,Love Stinks,Comedy,,1999
2810,Perfect Blue,Animation|Mystery,,1997
2811,With Friends Like These...,Comedy,,1998
2812,In Too Deep,Action|Thriller,,1999
2813,The source,Documentary,,1999
2814,The bat,Horror,,1959
2815,Iron Eagle,Action|War,,1986
2816,Iron Eagle II,Action|War,,1988
2817,Aces: Iron Eagle III,Action|War,,1992
2818,Iron Eagle IV,Action|War,,1995
2819,Three Days of the Condor,Thriller,,1975
2820,Hamlet,Drama,,1964
2821,Male and Female,Adventure|Drama,,1919
2822,Medicine Man,Adventure|Romance,,1992
2823,The spiders,Action|Drama,Die Spinnen1. Teil: Der Goldene See,1919
2824,On the Ropes,Documentary,,1999
2825,Rosie,Drama,,1998
2826,The 13th warrior,Action|Horror|Thriller,,1999
2827,The astronaut's wife,Sci-Fi|Thriller,,1999
2828,Dudley Do-Right,Children's|Comedy,,1999
2829,The muse,Comedy|Drama,,1999
2830,Cabaret Balkan,Drama,Bure Baruta,1998
2831,A dog of flanders,Drama,,1999
2832,The lost son,Drama,,1999
2833,Lucie Aubrac,Romance|War,,1997
2834,The very thought of you,Comedy|Romance,,1998
2835,Chill Factor,Action|Thriller,,1999
2836,Outside Providence,Comedy,,1999
2837,Bedrooms & Hallways,Comedy|Romance,,1998
2838,I Woke Up Early the Day I Died,Comedy,,1998
2839,West Beirut,Drama,West Beyrouth,1998
2840,Stigmata,Thriller,,1999
2841,Stir of Echoes,Thriller,,1999
2842,Best Laid Plans,Crime|Drama,,1999
2843,Black CatWhite Cat,Comedy|Romance,Crna mackabeli macor,1998
2844,The minus man,Drama|Mystery,,1999
2845,White Boys,Drama,,1999
2846,The adventures of milo and otis,Children's,,1986
2847,Only Angels Have Wings,Drama,,1939
2848,Othello,Drama,,1952
2849,Queens Logic,Comedy|Drama,,1991
2850,Public Access,Drama|Thriller,,1993
2851,Saturn 3,Adventure|Sci-Fi|Thriller,,1979
2852,A soldier's story,Drama,,1984
2853,Communion,Horror, AliceSweet Alice/Holy Terror,1977
2854,Don't Look in the Basement!,Horror,,1973
2855,Nightmares,Horror,,1983
2856,I Saw What You Did,Thriller,,1965
2857,Yellow Submarine,Animation|Musical,,1968
2858,American Beauty,Comedy|Drama,,1999
2859,Stop Making Sense,Documentary,,1984
2860,Blue Streak,Comedy,,1999
2861,For Love of the Game,Comedy|Drama,,1999
2862,Caligula,Drama,,1980
2863,A hard day's night,Comedy|Musical,,1964
2864,Splendor,Comedy,,1999
2865,Sugar Town,Comedy,,1999
2866,The buddy holly story,Drama,,1978
2867,Fright Night,Comedy|Horror,,1985
2868,Fright Night Part II,Horror,,1989
2869,The separation,Drama,La Séparation,1994
2870,Barefoot in the Park,Comedy,,1967
2871,Deliverance,Adventure|Thriller,,1972
2872,Excalibur,Action|Drama|Fantasy|Romance,,1981
2873,Lulu on the Bridge,Drama|Mystery|Romance,,1998
2874,The pajama game,Comedy,,1957
2875,Sommersby,Drama|Mystery|Romance,,1993
2876,Thumbelina,Animation|Children's,,1994
2877,Tommy,Drama|Musical,,1975
2878,Hell Night,Horror,,1981
2879,Operation Condor,Action|Adventure|Comedy,Feiying gaiwak,1990
2880,Operation Condor 2,Action|Adventure|Comedy,Longxiong hudi,1990
2881,Double Jeopardy,Action|Thriller,,1999
2882,Jakob the Liar,Drama,,1999
2883,Mumford,Comedy,,1999
2884,Dog Park,Comedy|Romance,,1998
2885,Guinevere,Drama|Romance,,1999
2886,The adventures of elmo in grouchland,Children's|Comedy,,1999
2887,Simon Sez,Drama,,1999
2888,Drive Me Crazy,Comedy|Romance,,1999
2889,MysteryAlaska,Comedy,,1999
2890,Three Kings,Drama|War,,1999
2891,HappyTexas,Comedy,,1999
2892,New Rose Hotel,Action|Drama,,1998
2893,Plunkett & MaCleane,Action|Drama,,1999
2894,Romance,Drama|Romance,,1999
2895,Napoleon and Samantha,Adventure,,1972
2896,Alvarez Kelly,Western,,1966
2897,And the Ship Sails On,Comedy|War,E la nave va,1984
2898,The dark half,Horror|Mystery,,1993
2899,Gulliver's Travels,Adventure|Animation|Children's,,1939
2900,Monkey Shines,Horror|Sci-Fi,,1988
2901,Phantasm,Horror|Sci-Fi,,1979
2902,Psycho II,Horror|Thriller,,1983
2903,Psycho III,Horror|Thriller,,1986
2904,Rain,Drama,,1932
2905,Sanjuro,Action|Adventure,,1962
2906,Random Hearts,Drama|Romance,,1999
2907,Superstar,Comedy,,1999
2908,Boys Don't Cry,Drama,,1999
2909,Five WivesThree Secretaries and Me,Documentary,,1998
2910,EnnuiL',Drama|Romance,,1998
2911,The grandfather,Drama,El Abuelo,1998
2912,The limey,Action|Crime|Drama,,1999
2913,The mating habits of the earthbound human,Comedy,,1998
2914,Molly,Comedy|Drama,,1999
2915,Risky Business,Comedy,,1983
2916,Total Recall,Action|Adventure|Sci-Fi|Thriller,,1990
2917,Body Heat,Crime|Thriller,,1981
2918,Ferris Bueller's Day Off,Comedy,,1986
2919,Year of Living Dangerously,Drama|Romance,,1982
2920,Children of Paradise,Drama|Romance,Les enfants du paradis,1945
2921,High Plains Drifter,Western,,1972
2922,Hang 'em High,Western,,1967
2923,Citizen's Band,Comedy, Handle with Care,1977
2924,Drunken Master,Action|Comedy,Zui quan,1979
2925,The conformist,Drama,Il Conformista,1970
2926,Hairspray,Comedy|Drama,,1988
2927,Brief Encounter,Drama|Romance,,1946
2928,The razor's edge,Drama,,1984
2929,Reds,Drama,,1981
2930,Return with Honor,Documentary,,1998
2931,Time of the Gypsies,Drama,Dom za vesanje,1989
2932,Days of Heaven,Drama,,1978
2933,The fire within,Drama,Le Feu Follet,1963
2934,A love bewitched,Musical,El Amor Brujo,1986
2935,The lady eve,Comedy|Romance,,1941
2936,Sullivan's Travels,Comedy,,1942
2937,The palm beach story,Comedy,,1942
2938,Man Facing Southeast,Drama,Hombre Mirando al Sudeste,1986
2939,Niagara,Drama|Thriller,,1953
2940,Gilda,Film-Noir,,1946
2941,South Pacific,Musical|Romance|War,,1958
2942,Flashdance,Drama|Romance,,1983
2943,Indochine,Drama|Romance,,1992
2944,The dirty dozen,Action|War,,1967
2945,Mike's Murder,Mystery,,1984
2946,Help!,Comedy|Musical,,1965
2947,Goldfinger,Action,,1964
2948,From Russia with Love,Action,,1963
2949,Dr. No,Action,,1962
2950,The blue lagoon,Adventure|Drama|Romance,,1980
2951,A fistful of dollars,Action|Western,,1964
2952,Hard 8,Crime|Thriller, Sydney Hard Eight,1996
2953,Home Alone 2: Lost in New York,Children's|Comedy,,1992
2954,Penitentiary,Drama,,1979
2955,Penitentiary II,Drama,,1982
2956,Someone to Watch Over Me,Action|Crime|Thriller,,1987
2957,Sparrows,Drama,,1926
2958,Naturally Native,Drama,,1998
2959,Fight Club,Drama,,1999
2960,Beefcake,Drama,,1999
2961,The story of us,Comedy|Drama,,1999
2962,Fever Pitch,Comedy|Romance,,1997
2963,Joe the King,Crime|Drama,,1999
2964,Julien Donkey-Boy,Drama,,1999
2965,The omega code,Action,,1999
2966,The straight story,Drama,,1999
2967,The bad seed,Drama|Thriller,,1956
2968,Time Bandits,Adventure|Fantasy|Sci-Fi,,1981
2969,A man and a woman,Drama|Romance,Un Homme et une Femme,1966
2970,Fitzcarraldo,Adventure|Drama,,1982
2971,All That Jazz,Musical,,1979
2972,Red Sorghum,Drama|War,Hong Gao Liang,1987
2973,Crimes and Misdemeanors,Comedy,,1989
2974,Bats,Horror|Thriller,,1999
2975,The best man,Drama,,1999
2976,Bringing Out the Dead,Drama|Horror,,1999
2977,Crazy in Alabama,Comedy|Drama,,1999
2978,Three to Tango,Comedy|Romance,,1999
2979,Body Shots,Drama,,1999
2980,Men Cry Bullets,Drama,,1997
2981,BrotherCan You Spare a Dime?,Documentary,,1975
2982,The guardian,Horror|Thriller,,1990
2983,The ipcress file,Thriller,,1965
2984,On Any Sunday,Documentary,,1971
2985,Robocop,Action|Crime|Sci-Fi,,1987
2986,Robocop 2,Action|Crime|Sci-Fi,,1990
2987,Who Framed Roger Rabbit?,Adventure|Animation|Film-Noir,,1988
2988,Melvin and Howard,Drama,,1980
2989,For Your Eyes Only,Action,,1981
2990,Licence to Kill,Action,,1989
2991,Live and Let Die,Action,,1973
2992,Rawhead Rex,Horror|Thriller,,1986
2993,Thunderball,Action,,1965
2994,The city,Drama,,1998
2995,The house on haunted hill,Horror,,1999
2996,Music of the Heart,Drama,,1999
2997,Being John Malkovich,Comedy,,1999
2998,Dreaming of Joseph Lees,Romance,,1998
2999,Man of the Century,Comedy,,1999
3000,The princess mononoke,Action|Adventure|Animation,Mononoke Hime,1997
3001,The suburbans,Drama,,1999
3002,My Best Fiend,Documentary,Mein liebster Feind,1999
3003,Train of Life,Comedy|Drama,Train De Vie,1998
3004,The bachelor,Comedy|Romance,,1999
3005,The bone collector,Thriller,,1999
3006,The insider,Drama,,1999
3007,American Movie,Documentary,,1999
3008,Last Night,Thriller,,1998
3009,Portraits Chinois,Drama,,1996
3010,Rosetta,Drama,,1999
3011,They Shoot HorsesDon't They?,Drama,,1969
3012,Battling Butler,Comedy,,1926
3013,Bride of Re-Animator,Comedy|Horror,,1990
3014,Bustin' Loose,Comedy,,1981
3015,Coma,Thriller,,1978
3016,Creepshow,Horror,,1982
3017,Creepshow 2,Horror,,1987
3018,Re-Animator,Horror,,1985
3019,Drugstore Cowboy,Crime|Drama,,1989
3020,Falling Down,Action|Drama,,1993
3021,The funhouse,Horror,,1981
3022,The general,Comedy,,1927
3023,My Best Girl,Comedy|Romance,,1927
3024,Piranha,Horror|Sci-Fi,,1978
3025,Rough Night in Jericho,Western,,1967
3026,Slaughterhouse,Horror,,1987
3027,Slaughterhouse 2,Horror,,1988
3028,The taming of the shrew,Comedy,,1967
3029,Nighthawks,Action|Drama,,1981
3030,Yojimbo,Comedy|Drama|Western,,1961
3031,Repossessed,Comedy,,1990
3032,The omega man,Sci-Fi,,1971
3033,Spaceballs,Comedy|Sci-Fi,,1987
3034,Robin Hood,Animation|Children's,,1973
3035,Mister Roberts,Comedy|Drama|War,,1955
3036,Quest for Fire,Adventure,,1981
3037,Little Big Man,Comedy|Drama|Western,,1970
3038,A face in the crowd,Drama,,1957
3039,Trading Places,Comedy,,1983
3040,Meatballs,Comedy,,1979
3041,Meatballs Part II,Comedy,,1984
3042,Meatballs III,Comedy,,1987
3043,Meatballs 4,Comedy,,1992
3044,Dead Again,Mystery|Romance|Thriller,,1991
3045,Peter's Friends,Comedy|Drama,,1992
3046,The incredibly true adventure of two girls in love,Comedy|Romance,,1995
3047,Experience Preferred... But Not Essential,Drama,,1982
3048,Under the Rainbow,Comedy,,1981
3049,How I Won the War,Comedy|War,,1967
3050,Light It Up,Drama,,1999
3051,Anywhere But Here,Drama,,1999
3052,Dogma,Comedy,,1999
3053,The messenger: the story of joan of arc,Drama|War,,1999
3054,Pokémon: The First Movie,Animation|Children's,,1998
3055,Felicia's Journey,Thriller,,1999
3056,Oxygen,Thriller,,1999
3057,Where's Marlowe?,Comedy,,1999
3058,The ape,Horror|Sci-Fi,,1940
3059,British Intelligence,Drama,,1940
3060,The commitments,Comedy|Drama,,1991
3061,Holiday Inn,Comedy|Musical,,1942
3062,The longest day,Action|Drama|War,,1962
3063,Poison Ivy,Thriller,,1992
3064,Poison Ivy: New Seduction,Thriller,,1997
3065,Ten Benny,Drama,,1997
3066,Tora! Tora! Tora!,War,,1970
3067,Women on the Verge of a Nervous Breakdown,Comedy|Drama,,1988
3068,The verdict,Drama,,1982
3069,The effect of gamma rays on man-in-the-moon marigolds,Drama,,1972
3070,The adventures of buckaroo bonzai across the 8th dimension,Adventure|Comedy|Sci-Fi,,1984
3071,Stand and Deliver,Drama,,1987
3072,Moonstruck,Comedy,,1987
3073,The sandpiper,Drama|Romance,,1965
3074,Jeremiah Johnson,Western,,1972
3075,Repulsion,Thriller,,1965
3076,Irma la Douce,Comedy,,1963
3077,42 Up,Documentary,,1998
3078,Liberty Heights,Drama,,1999
3079,Mansfield Park,Drama,,1999
3080,Goodbye20th Century,Drama|Sci-Fi,Zbogum na dvadesetiot vek,1998
3081,Sleepy Hollow,Horror|Romance,,1999
3082,The world is not enough,Action|Thriller,,1999
3083,All About My Mother,Comedy|Drama,Todo Sobre Mi Madre,1999
3084,Home Page,Documentary,,1999
3085,The living dead girl,Horror,La Morte Vivante,1982
3086,March of the Wooden Soldiers,Comedy, Laurel & Hardy in Toyland,1934
3087,Scrooged,Comedy,,1988
3088,Harvey,Comedy,,1950
3089,The bicycle thief,Drama,Ladri di biciclette,1948
3090,Matewan,Drama,,1987
3091,Kagemusha,Drama|War,,1980
3092,Chushingura,Drama,,1962
3093,McCabe & Mrs. Miller,Drama|Western,,1971
3094,Maurice,Drama|Romance,,1987
3095,The grapes of wrath,Drama,,1940
3096,My Man Godfrey,Comedy,,1957
3097,The shop around the corner,Comedy|Romance,,1940
3098,The natural,Drama,,1984
3099,Shampoo,Comedy|Romance,,1975
3100,A river runs through it,Drama,,1992
3101,Fatal Attraction,Thriller,,1987
3102,Jagged Edge,Thriller,,1985
3103,Stanley & Iris,Drama|Romance,,1990
3104,Midnight Run,Action|Adventure|Comedy|Crime,,1988
3105,Awakenings,Drama,,1990
3106,Come See the Paradise,Drama|Romance,,1990
3107,Backdraft,Action|Drama,,1991
3108,The fisher king,Comedy|Drama|Romance,,1991
3109,The river,Drama,,1984
3110,Country,Drama,,1984
3111,Places in the Heart,Drama,,1984
3112,'Night Mother,Drama,,1986
3113,End of Days,Action|Thriller,,1999
3114,Toy Story 2,Animation|Children's|Comedy,,1999
3115,Flawless,Drama,,1999
3116,Miss Julie,Drama,,1999
3117,Ride with the Devil,Drama|Romance|War,,1999
3118,Tumbleweeds,Drama,,1999
3119,Bay of Blood,Horror,Reazione a catena,1971
3120,The distinguished gentleman,Comedy,,1992
3121,The hitch-hiker,Film-Noir,,1953
3122,Santa Fe Trail,Drama|Romance|Western,,1940
3123,Spring Fever USA,Comedy, Lauderdale,1989
3124,Agnes Browne,Comedy|Drama,,1999
3125,The end of the affair,Drama,,1999
3126,The end of the affair,Drama,,1955
3127,Holy Smoke,Drama,,1999
3128,A map of the world,Drama,,1999
3129,Sweet and Lowdown,Comedy|Drama,,1999
3130,Bonfire of the Vanities,Comedy,,1990
3131,Broadway Damage,Comedy,,1997
3132,Daddy Long Legs,Comedy,,1919
3133,Go West,Comedy,,1925
3134,Grand Illusion,Drama|War,La grande illusion,1937
3135,The great santini,Drama,,1979
3136,The james dean story,Documentary,,1957
3137,The sea wolves,Action|War,,1980
3138,Stealing Home,Drama,,1988
3139,Tarzan the Fearless,Action|Adventure,,1933
